# Temperature_K	Gx_W_per_K	Gy_W_per_K	Gx_per_area_W_per_m2K	Gy_per_area_W_per_m2K
222.00000000	4.007540572571e-10	3.288614381025e-10	5.175388980597e+09	3.771459287190e+09
224.00000000	4.046697076547e-10	3.313545695604e-10	5.225956188969e+09	3.800051097301e+09
226.00000000	4.085708558114e-10	3.338189114413e-10	5.276336113554e+09	3.828312741862e+09
228.00000000	4.124573697852e-10	3.362547807716e-10	5.326527050437e+09	3.856247856606e+09
230.00000000	4.163291177112e-10	3.386624963841e-10	5.376527296695e+09	3.883860097980e+09
232.00000000	4.201859680368e-10	3.410423784572e-10	5.426335153442e+09	3.911153137866e+09
234.00000000	4.240277897495e-10	3.433947480855e-10	5.475948928767e+09	3.938130658650e+09
236.00000000	4.278544525976e-10	3.457199268802e-10	5.525366940583e+09	3.964796348644e+09
238.00000000	4.316658273017e-10	3.480182365974e-10	5.574587519357e+09	3.991153897824e+09
240.00000000	4.354617857583e-10	3.502899987941e-10	5.623609010747e+09	4.017206993877e+09
242.00000000	4.392422012350e-10	3.525355345082e-10	5.672429778112e+09	4.042959318542e+09
244.00000000	4.430069485564e-10	3.547551639638e-10	5.721048204923e+09	4.068414544222e+09
246.00000000	4.467559042816e-10	3.569492062984e-10	5.769462697049e+09	4.093576330860e+09
248.00000000	4.504889468727e-10	3.591179793116e-10	5.817671684931e+09	4.118448323058e+09
250.00000000	4.542059568539e-10	3.612617992350e-10	5.865673625645e+09	4.143034147430e+09
252.00000000	4.579068169624e-10	3.633809805197e-10	5.913467004843e+09	4.167337410176e+09
254.00000000	4.615914122896e-10	3.654758356429e-10	5.961050338585e+09	4.191361694858e+09
256.00000000	4.652596304145e-10	3.675466749312e-10	6.008422175047e+09	4.215110560372e+09
258.00000000	4.689113615272e-10	3.695938063996e-10	6.055581096132e+09	4.238587539105e+09
260.00000000	4.725464985447e-10	3.716175356057e-10	6.102525718957e+09	4.261796135264e+09
262.00000000	4.761649372179e-10	3.736181655178e-10	6.149254697234e+09	4.284739823359e+09
264.00000000	4.797665762299e-10	3.755959963964e-10	6.195766722546e+09	4.307422046846e+09
266.00000000	4.833513172875e-10	3.775513256877e-10	6.242060525520e+09	4.329846216910e+09
268.00000000	4.869190652028e-10	3.794844479292e-10	6.288134876888e+09	4.352015711373e+09
270.00000000	4.904697279688e-10	3.813956546657e-10	6.333988588461e+09	4.373933873738e+09
272.00000000	4.940032168267e-10	3.832852343752e-10	6.379620513995e+09	4.395604012339e+09
274.00000000	4.975194463258e-10	3.851534724051e-10	6.425029549969e+09	4.417029399606e+09
276.00000000	5.010183343768e-10	3.870006509163e-10	6.470214636272e+09	4.438213271426e+09
278.00000000	5.044998022978e-10	3.888270488362e-10	6.515174756796e+09	4.459158826602e+09
280.00000000	5.079637748538e-10	3.906329418184e-10	6.559908939947e+09	4.479869226394e+09
282.00000000	5.114101802905e-10	3.924186022107e-10	6.604416259078e+09	4.500347594150e+09
284.00000000	5.148389503606e-10	3.941842990288e-10	6.648695832838e+09	4.520597015006e+09
286.00000000	5.182500203457e-10	3.959302979365e-10	6.692746825444e+09	4.540620535652e+09
288.00000000	5.216433290716e-10	3.976568612312e-10	6.736568446884e+09	4.560421164179e+09
290.00000000	5.250188189185e-10	3.993642478351e-10	6.780159953050e+09	4.580001869965e+09
292.00000000	5.283764358264e-10	4.010527132907e-10	6.823520645803e+09	4.599365583633e+09
294.00000000	5.317161292950e-10	4.027225097615e-10	6.866649872975e+09	4.618515197050e+09
296.00000000	5.350378523792e-10	4.043738860359e-10	6.909547028313e+09	4.637453563381e+09
298.00000000	5.383415616803e-10	4.060070875354e-10	6.952211551361e+09	4.656183497175e+09
300.00000000	5.416272173330e-10	4.076223563262e-10	6.994642927291e+09	4.674707774505e+09
302.00000000	5.448947829880e-10	4.092199311342e-10	7.036840686685e+09	4.693029133133e+09
304.00000000	5.481442257914e-10	4.108000473618e-10	7.078804405263e+09	4.711150272710e+09
306.00000000	5.513755163602e-10	4.123629371090e-10	7.120533703569e+09	4.729073855013e+09
308.00000000	5.545886287545e-10	4.139088291955e-10	7.162028246613e+09	4.746802504198e+09
310.00000000	5.577835404468e-10	4.154379491856e-10	7.203287743472e+09	4.764338807089e+09
312.00000000	5.609602322883e-10	4.169505194150e-10	7.244311946854e+09	4.781685313485e+09
314.00000000	5.641186884723e-10	4.184467590192e-10	7.285100652630e+09	4.798844536480e+09
316.00000000	5.672588964949e-10	4.199268839636e-10	7.325653699325e+09	4.815818952818e+09
318.00000000	5.703808471141e-10	4.213911070749e-10	7.365970967585e+09	4.832611003243e+09
320.00000000	5.734845343061e-10	4.228396380740e-10	7.406052379618e+09	4.849223092885e+09
322.00000000	5.765699552196e-10	4.242726836096e-10	7.445897898601e+09	4.865657591637e+09
324.00000000	5.796371101283e-10	4.256904472931e-10	7.485507528071e+09	4.881916834564e+09
326.00000000	5.826860023821e-10	4.270931297343e-10	7.524881311286e+09	4.898003122303e+09
328.00000000	5.857166383563e-10	4.284809285774e-10	7.564019330580e+09	4.913918721487e+09
330.00000000	5.887290273995e-10	4.298540385384e-10	7.602921706682e+09	4.929665865160e+09
332.00000000	5.917231817807e-10	4.312126514420e-10	7.641588598033e+09	4.945246753217e+09
334.00000000	5.946991166344e-10	4.325569562600e-10	7.680020200084e+09	4.960663552827e+09
336.00000000	5.976568499056e-10	4.338871391491e-10	7.718216744579e+09	4.975918398879e+09
338.00000000	6.005964022938e-10	4.352033834894e-10	7.756178498832e+09	4.991013394419e+09
340.00000000	6.035177971954e-10	4.365058699231e-10	7.793905764989e+09	5.005950611093e+09
342.00000000	6.064210606468e-10	4.377947763931e-10	7.831398879287e+09	5.020732089593e+09
344.00000000	6.093062212658e-10	4.390702781817e-10	7.868658211300e+09	5.035359840095e+09
346.00000000	6.121733101934e-10	4.403325479494e-10	7.905684163187e+09	5.049835842711e+09
348.00000000	6.150223610350e-10	4.415817557735e-10	7.942477168931e+09	5.064162047927e+09
350.00000000	6.178534098010e-10	4.428180691867e-10	7.979037693577e+09	5.078340377047e+09
352.00000000	6.206664948479e-10	4.440416532155e-10	8.015366232463e+09	5.092372722631e+09
354.00000000	6.234616568188e-10	4.452526704179e-10	8.051463310463e+09	5.106260948936e+09
356.00000000	6.262389385844e-10	4.464512809223e-10	8.087329481211e+09	5.120006892347e+09
358.00000000	6.289983851835e-10	4.476376424641e-10	8.122965326346e+09	5.133612361814e+09
360.00000000	6.317400437643e-10	4.488119104239e-10	8.158371454744e+09	5.147079139275e+09
362.00000000	6.344639635253e-10	4.499742378639e-10	8.193548501763e+09	5.160408980086e+09
364.00000000	6.371701956571e-10	4.511247755654e-10	8.228497128484e+09	5.173603613437e+09
366.00000000	6.398587932838e-10	4.522636720640e-10	8.263218020958e+09	5.186664742774e+09
368.00000000	6.425298114057e-10	4.533910736868e-10	8.297711889465e+09	5.199594046207e+09
370.00000000	6.451833068414e-10	4.545071245869e-10	8.331979467771e+09	5.212393176918e+09
372.00000000	6.478193381716e-10	4.556119667791e-10	8.366021512390e+09	5.225063763567e+09
374.00000000	6.504379656818e-10	4.567057401745e-10	8.399838801861e+09	5.237607410684e+09
376.00000000	6.530392513076e-10	4.577885826145e-10	8.433432136025e+09	5.250025699069e+09
378.00000000	6.556232585788e-10	4.588606299049e-10	8.466802335315e+09	5.262320186173e+09
380.00000000	6.581900525650e-10	4.599220158492e-10	8.499950240049e+09	5.274492406485e+09
382.00000000	6.607396998217e-10	4.609728722812e-10	8.532876709732e+09	5.286543871907e+09
384.00000000	6.632722683374e-10	4.620133290976e-10	8.565582622378e+09	5.298476072124e+09
386.00000000	6.657878274809e-10	4.630435142900e-10	8.598068873821e+09	5.310290474974e+09
388.00000000	6.682864479494e-10	4.640635539762e-10	8.630336377057e+09	5.321988526804e+09
390.00000000	6.707682017179e-10	4.650735724314e-10	8.662386061579e+09	5.333571652832e+09
392.00000000	6.732331619889e-10	4.660736921183e-10	8.694218872734e+09	5.345041257487e+09
394.00000000	6.756814031428e-10	4.670640337175e-10	8.725835771080e+09	5.356398724763e+09
396.00000000	6.781130006898e-10	4.680447161567e-10	8.757237731763e+09	5.367645418552e+09
398.00000000	6.805280312216e-10	4.690158566401e-10	8.788425743901e+09	5.378782682977e+09
400.00000000	6.829265723648e-10	4.699775706767e-10	8.819400809974e+09	5.389811842722e+09
