# temperature_K	conductance_per_area_x_W_per_m2K	conductance_per_area_y_W_per_m2K
212.00000000	3.602787681534e+08	3.633349573593e+08
214.00000000	3.605891252645e+08	3.636380890227e+08
216.00000000	3.608915396106e+08	3.639334548268e+08
218.00000000	3.611862742831e+08	3.642213123599e+08
220.00000000	3.614735818187e+08	3.645019088572e+08
222.00000000	3.617537046897e+08	3.647754816835e+08
224.00000000	3.620268757700e+08	3.650422587903e+08
226.00000000	3.622933187756e+08	3.653024591501e+08
228.00000000	3.625532486836e+08	3.655562931667e+08
230.00000000	3.628068721285e+08	3.658039630661e+08
232.00000000	3.630543877793e+08	3.660456632656e+08
234.00000000	3.632959866963e+08	3.662815807256e+08
236.00000000	3.635318526713e+08	3.665118952824e+08
238.00000000	3.637621625488e+08	3.667367799649e+08
240.00000000	3.639870865331e+08	3.669564012949e+08
242.00000000	3.642067884785e+08	3.671709195732e+08
244.00000000	3.644214261661e+08	3.673804891503e+08
246.00000000	3.646311515664e+08	3.675852586850e+08
248.00000000	3.648361110897e+08	3.677853713890e+08
250.00000000	3.650364458233e+08	3.679809652611e+08
252.00000000	3.652322917581e+08	3.681721733084e+08
254.00000000	3.654237800040e+08	3.683591237580e+08
256.00000000	3.656110369949e+08	3.685419402580e+08
258.00000000	3.657941846834e+08	3.687207420689e+08
260.00000000	3.659733407278e+08	3.688956442462e+08
262.00000000	3.661486186684e+08	3.690667578138e+08
264.00000000	3.663201280967e+08	3.692341899302e+08
266.00000000	3.664879748168e+08	3.693980440458e+08
268.00000000	3.666522609982e+08	3.695584200537e+08
270.00000000	3.668130853229e+08	3.697154144332e+08
272.00000000	3.669705431248e+08	3.698691203867e+08
274.00000000	3.671247265233e+08	3.700196279707e+08
276.00000000	3.672757245501e+08	3.701670242201e+08
278.00000000	3.674236232716e+08	3.703113932677e+08
280.00000000	3.675685059041e+08	3.704528164576e+08
282.00000000	3.677104529254e+08	3.705913724543e+08
284.00000000	3.678495421802e+08	3.707271373462e+08
286.00000000	3.679858489819e+08	3.708601847449e+08
288.00000000	3.681194462092e+08	3.709905858802e+08
290.00000000	3.682504043988e+08	3.711184096905e+08
292.00000000	3.683787918340e+08	3.712437229102e+08
294.00000000	3.685046746292e+08	3.713665901518e+08
296.00000000	3.686281168114e+08	3.714870739862e+08
298.00000000	3.687491803976e+08	3.716052350182e+08
300.00000000	3.688679254692e+08	3.717211319594e+08
302.00000000	3.689844102432e+08	3.718348216981e+08
304.00000000	3.690986911405e+08	3.719463593659e+08
306.00000000	3.692108228510e+08	3.720557984016e+08
308.00000000	3.693208583963e+08	3.721631906125e+08
310.00000000	3.694288491899e+08	3.722685862335e+08
312.00000000	3.695348450945e+08	3.723720339830e+08
314.00000000	3.696388944773e+08	3.724735811172e+08
