# temperature_K	TaN_x_W_per_m2K	TaN_y_W_per_m2K	TaN_z_W_per_m2K	Borophene_x_W_per_m2K	Borophene_y_W_per_m2K	Borophene_beta12_x_W_per_m2K	Borophene_beta12_y_W_per_m2K	Stanene_x_W_per_m2K	Stanene_y_W_per_m2K	Phosphorene_x_W_per_m2K	Phosphorene_y_W_per_m2K	Graphene_x_W_per_m2K	Silicon_x_W_per_m2K
216.00000000	1.036121573291e+09	1.046312106338e+09	8.148116458911e+08	5.022580640506e+09	3.683666938624e+09	1.893057824182e+09	3.052500685277e+09	3.608915396106e+08	3.639334548268e+08	2.405244189637e+09	1.710060542398e+09	3.280604931343e+09	2.045945416549e+08
218.00000000	1.041373938021e+09	1.051577220123e+09	8.182239467055e+08	5.073699514257e+09	3.713270765322e+09	1.910673702397e+09	3.080720207992e+09	3.611862742831e+08	3.642213123599e+08	2.413109839066e+09	1.715413032382e+09	3.322107195235e+09	2.056188440629e+08
220.00000000	1.046557324932e+09	1.056773114600e+09	8.215858588154e+08	5.124636190217e+09	3.742533702172e+09	1.928176893456e+09	3.108713843992e+09	3.614735818187e+08	3.645019088572e+08	2.420829514502e+09	1.720662573635e+09	3.363551529469e+09	2.066254303039e+08
222.00000000	1.051672485945e+09	1.061900547873e+09	8.248981848481e+08	5.175388980597e+09	3.771459287190e+09	1.945567046297e+09	3.136481868932e+09	3.617537046897e+08	3.647754816835e+08	2.428406311493e+09	1.725811493452e+09	3.404934015858e+09	2.076146283107e+08
224.00000000	1.056720174980e+09	1.066960279827e+09	8.281617137505e+08	5.225956188969e+09	3.800051097301e+09	1.962843845635e+09	3.164024637528e+09	3.620268757700e+08	3.650422587903e+08	2.435843262225e+09	1.730862064283e+09	3.446250851212e+09	2.085867615516e+08
226.00000000	1.061701147644e+09	1.071953071833e+09	8.313772212604e+08	5.276336113554e+09	3.828312741862e+09	1.980007011130e+09	3.191342579107e+09	3.622933187756e+08	3.653024591501e+08	2.443143336238e+09	1.735816504825e+09	3.487498344901e+09	2.095421489363e+08
228.00000000	1.066616160908e+09	1.076879686424e+09	8.345454703327e+08	5.326527050437e+09	3.856247856606e+09	1.997056296590e+09	3.218436193386e+09	3.625532486836e+08	3.655562931667e+08	2.450309441175e+09	1.740676981121e+09	3.528672916401e+09	2.104811047359e+08
230.00000000	1.071465972751e+09	1.081740886958e+09	8.376672115272e+08	5.376527296695e+09	3.883860097980e+09	2.013991489183e+09	3.245306046478e+09	3.628068721285e+08	3.658039630661e+08	2.457344423578e+09	1.745445607646e+09	3.569771092830e+09	2.114039385164e+08
232.00000000	1.076251341794e+09	1.086537437258e+09	8.407431833612e+08	5.426335153442e+09	3.911153137866e+09	2.030812408664e+09	3.271952767118e+09	3.630543877793e+08	3.660456632656e+08	2.464251069713e+09	1.750124448386e+09	3.610789506473e+09	2.123109550855e+08
234.00000000	1.080973026925e+09	1.091270101239e+09	8.437741126300e+08	5.475948928767e+09	3.938130658650e+09	2.047518906624e+09	3.298377043081e+09	3.632959866963e+08	3.662815807256e+08	2.471032106420e+09	1.754715517921e+09	3.651724892314e+09	2.132024544513e+08
236.00000000	1.085631786910e+09	1.095939642534e+09	8.467607147001e+08	5.525366940583e+09	3.964796348644e+09	2.064110865742e+09	3.324579617799e+09	3.635318526713e+08	3.665118952824e+08	2.477690201997e+09	1.759220782488e+09	3.692574085582e+09	2.140787317906e+08
238.00000000	1.090228380009e+09	1.100546824112e+09	8.497036937768e+08	5.574587519357e+09	3.991153897824e+09	2.080588199055e+09	3.350561287148e+09	3.637621625488e+08	3.667367799649e+08	2.484227967099e+09	1.763642161038e+09	3.733334019313e+09	2.149400774292e+08
240.00000000	1.094763563586e+09	1.105092407899e+09	8.526037431503e+08	5.623609010747e+09	4.017206993877e+09	2.096950849233e+09	3.376322896409e+09	3.639870865331e+08	3.669564012949e+08	2.490647955660e+09	1.767981526288e+09	3.774001721938e+09	2.157867768295e+08
242.00000000	1.099238093724e+09	1.109577154395e+09	8.554615454217e+08	5.672429778112e+09	4.042959318542e+09	2.113198787868e+09	3.401865337384e+09	3.642067884785e+08	3.671709195732e+08	2.496952665827e+09	1.772240705751e+09	3.814574314900e+09	2.166191105884e+08
244.00000000	1.103652724847e+09	1.114001822303e+09	8.582777727116e+08	5.721048204923e+09	4.068414544222e+09	2.129332014766e+09	3.427189545663e+09	3.644214261661e+08	3.673804891503e+08	2.503144540906e+09	1.776421482764e+09	3.855049010309e+09	2.174373544413e+08
246.00000000	1.108008209343e+09	1.118367168160e+09	8.610530868531e+08	5.769462697049e+09	4.093576330860e+09	2.145350557249e+09	3.452296498032e+09	3.646311515664e+08	3.675852586850e+08	2.509225970324e+09	1.780525597497e+09	3.895423108630e+09	2.182417792747e+08
248.00000000	1.112305297200e+09	1.122673945979e+09	8.637881395723e+08	5.817671684931e+09	4.118448323058e+09	2.161254469466e+09	3.477187210010e+09	3.648361110897e+08	3.677853713890e+08	2.515199290594e+09	1.784554747950e+09	3.935693996415e+09	2.190326511447e+08
250.00000000	1.116544735655e+09	1.126922906896e+09	8.664835726556e+08	5.865673625645e+09	4.143034147430e+09	2.177043831706e+09	3.501862733512e+09	3.650364458233e+08	3.679809652611e+08	2.521066786278e+09	1.788510590932e+09	3.975859144084e+09	2.198102313010e+08
