# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode15	mode16	mode17	mode18	mode19	mode20	mode21	mode22	mode23	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1	mode15_cm1	mode16_cm1	mode17_cm1	mode18_cm1	mode19_cm1	mode20_cm1	mode21_cm1	mode22_cm1	mode23_cm1
2.7130149324e+00	8.6357947434e-01	4.469102515115e-04	5.097009785542e-04	6.134726621529e-04	6.720595353745e-04	8.730442732628e-04	1.116728561976e-03	1.421223360137e-03	1.449986650716e-03	1.502466836717e-03	1.519869705653e-03	2.197423403475e-03	2.291177648419e-03	4.732590024324e-03	4.733159134454e-03	4.740972057494e-03	4.741726705138e-03	4.942023754441e-03	5.051160678400e-03	5.081793794977e-03	5.083480173808e-03	5.106883341593e-03	5.114712106598e-03	5.511563819611e-03	5.515396072447e-03	49.04273135	55.93321719	67.32084319	73.75000939	95.80553502	122.54679474	155.96123653	159.11764282	164.87667756	166.78642168	241.13934571	251.42768489	519.34172549	519.40417811	520.26154731	520.34436032	542.32442085	554.30081393	557.66240991	557.84746860	560.41566941	561.27477706	604.82421877	605.24475991
2.7169468381e+00	8.6483103880e-01	4.477166539552e-04	5.104655336677e-04	6.127422600574e-04	6.713343802678e-04	8.742014070178e-04	1.115652650920e-03	1.421635680730e-03	1.450346833692e-03	1.502136012787e-03	1.519589639233e-03	2.197905295528e-03	2.290800553220e-03	4.732594004387e-03	4.733156901634e-03	4.740977851540e-03	4.741725853174e-03	4.942491625736e-03	5.050637841770e-03	5.081799844926e-03	5.083471295698e-03	5.106920022496e-03	5.114677930858e-03	5.511610460811e-03	5.515402394352e-03	49.13122379	56.01711741	67.24069082	73.67043282	95.93251577	122.42872715	156.00648348	159.15716834	164.84037383	166.75568795	241.19222725	251.38630347	519.34216225	519.40393309	520.26218313	520.34426683	542.37576379	554.24343924	557.66307381	557.84649434	560.41969467	561.27102671	604.82933705	605.24545366
2.7208787438e+00	8.6608260325e-01	4.485225482874e-04	5.112299002350e-04	6.120116021984e-04	6.706090428644e-04	8.753582100323e-04	1.114576335909e-03	1.422047656320e-03	1.450706659983e-03	1.501804782937e-03	1.519309191833e-03	2.198386719959e-03	2.290422958870e-03	4.732597960515e-03	4.733154672631e-03	4.740983627530e-03	4.741724975504e-03	4.942959896365e-03	5.050115110690e-03	5.081805915367e-03	5.083462423108e-03	5.106956708852e-03	5.114643731434e-03	5.511656787641e-03	5.515408544061e-03	49.21966047	56.10099695	67.16051039	73.59083624	96.05946023	122.31061523	156.05169258	159.19665471	164.80402556	166.72491240	241.24505748	251.34486728	519.34259639	519.40368848	520.26281698	520.34417051	542.42715055	554.18607613	557.66373997	557.84552068	560.42372053	561.26727376	604.83442084	605.24612851
2.7248106495e+00	8.6733416771e-01	4.493279368969e-04	5.119940784263e-04	6.112806880710e-04	6.698835232191e-04	8.765146817312e-04	1.113499617120e-03	1.422459286627e-03	1.451066129464e-03	1.501473147445e-03	1.519028363554e-03	2.198867676636e-03	2.290044865524e-03	4.732601892901e-03	4.733152447366e-03	4.740989385404e-03	4.741724072139e-03	4.943428564963e-03	5.049592486663e-03	5.081812006232e-03	5.083453556107e-03	5.106993400331e-03	5.114609508426e-03	5.511702800725e-03	5.515414520907e-03	49.30804166	56.18485581	67.08030184	73.51121966	96.18636833	122.19245900	156.09686378	159.23610192	164.76763277	166.69409506	241.29783637	251.30337633	519.34302792	519.40344429	520.26344883	520.34407138	542.47858098	554.12872477	557.66440836	557.84454764	560.42774696	561.26351822	604.83947019	605.24678440
2.7287425552e+00	8.6858573217e-01	4.501328221523e-04	5.127580684094e-04	6.105495171668e-04	6.691578213860e-04	8.776708215427e-04	1.112422494731e-03	1.422870571368e-03	1.451425242015e-03	1.501141106585e-03	1.518747154499e-03	2.199348165428e-03	2.289666273339e-03	4.732605801736e-03	4.733150225757e-03	4.740995125102e-03	4.741723143089e-03	4.943897630169e-03	5.049069971185e-03	5.081818117454e-03	5.083444694765e-03	5.107030096612e-03	5.114575261932e-03	5.511748500689e-03	5.515420324220e-03	49.39636760	56.26869402	67.00006510	73.43158309	96.31324001	122.07425848	156.14199706	159.27550997	164.73119550	166.66323593	241.35056392	251.26183064	519.34345686	519.40320049	520.26407869	520.34396943	542.53005494	554.07138533	557.66507899	557.84357522	560.43177391	561.25976010	604.84448518	605.24742124
2.7326744609e+00	8.6983729662e-01	4.509372064020e-04	5.135218703500e-04	6.098180889745e-04	6.684319374189e-04	8.788266288980e-04	1.111344968923e-03	1.423281510263e-03	1.451783997513e-03	1.500808660634e-03	1.518465564769e-03	2.199828186202e-03	2.289287182472e-03	4.732609687211e-03	4.733148007726e-03	4.741000846566e-03	4.741722188366e-03	4.944367090620e-03	5.048547565743e-03	5.081824248966e-03	5.083435839149e-03	5.107066797383e-03	5.114540992055e-03	5.511793888157e-03	5.515425953333e-03	49.48463857	56.35251160	66.91980014	73.35192653	96.44007520	121.95601369	156.18709240	159.31487884	164.69471377	166.63233503	241.40324011	251.22023023	519.34388324	519.40295709	520.26470655	520.34386466	542.58157227	554.01405796	557.66575185	557.84260343	560.43580135	561.25599941	604.84946588	605.24803896
2.7366063666e+00	8.7108886108e-01	4.517410919744e-04	5.142854844118e-04	6.090864029793e-04	6.677058713710e-04	8.799821032318e-04	1.110267039875e-03	1.423692103030e-03	1.452142395837e-03	1.500475809868e-03	1.518183594466e-03	2.200307738827e-03	2.288907593077e-03	4.732613549516e-03	4.733145793192e-03	4.741006549736e-03	4.741721207980e-03	4.944836944952e-03	5.048025271817e-03	5.081830400700e-03	5.083426989330e-03	5.107103502340e-03	5.114506698892e-03	5.511838963755e-03	5.515431407578e-03	49.57285482	56.43630855	66.83950688	73.27224999	96.56687386	121.83772465	156.23214974	159.35420851	164.65818762	166.60139237	241.45586493	251.17857511	519.34430708	519.40271408	520.26533240	520.34375708	542.63313282	553.95674282	557.66642692	557.84163227	560.43982926	561.25223617	604.85441235	605.24863749
2.7405382723e+00	8.7234042553e-01	4.525444811784e-04	5.150489107564e-04	6.083544586631e-04	6.669796232953e-04	8.811372439816e-04	1.109188707770e-03	1.424102349386e-03	1.452500436864e-03	1.500142554564e-03	1.517901243693e-03	2.200786823170e-03	2.288527505313e-03	4.732617388843e-03	4.733143582074e-03	4.741012234554e-03	4.741720201943e-03	4.945307191803e-03	5.047503090881e-03	5.081836572588e-03	5.083418145375e-03	5.107140211188e-03	5.114472382546e-03	5.511883728110e-03	5.515436686286e-03	49.66101659	56.52008491	66.75918528	73.19255347	96.69363590	121.71939138	156.27716908	159.39349897	164.62161708	166.57040795	241.50843836	251.13686530	519.34472840	519.40247143	520.26595623	520.34364668	542.68473645	553.89944009	557.66710421	557.84066176	560.44385759	561.24847039	604.85932467	605.24921677
2.7444701780e+00	8.7359198999e-01	4.533473763033e-04	5.158121495432e-04	6.076222555047e-04	6.662531932440e-04	8.822920505884e-04	1.108109972790e-03	1.424512249050e-03	1.452858120474e-03	1.499808894997e-03	1.517618512551e-03	2.201265439100e-03	2.288146919334e-03	4.732621205378e-03	4.733141374290e-03	4.741017900961e-03	4.741719170266e-03	4.945777829812e-03	5.046981024402e-03	5.081842764562e-03	5.083409307355e-03	5.107176923637e-03	5.114438043115e-03	5.511928181848e-03	5.515441788788e-03	49.74912415	56.60384069	66.67883527	73.11283699	96.82036128	121.60101389	156.32215037	159.43275021	164.58500217	166.53938180	241.56096039	251.09510081	519.34514722	519.40222916	520.26657805	520.34353346	542.73638300	553.84214991	557.66778370	557.83969190	560.44788631	561.24470207	604.86420291	605.24977670
2.7484020837e+00	8.7484355444e-01	4.541497796193e-04	5.165752009296e-04	6.068897929791e-04	6.655265812692e-04	8.834465224959e-04	1.107030835119e-03	1.424921801741e-03	1.453215446544e-03	1.499474831445e-03	1.517335401143e-03	2.201743586482e-03	2.287765835297e-03	4.732624999311e-03	4.733139169760e-03	4.741023548898e-03	4.741718112961e-03	4.946248857616e-03	5.046459073838e-03	5.081848976556e-03	5.083400475338e-03	5.107213639405e-03	5.114403680701e-03	5.511972325597e-03	5.515446714417e-03	49.83717773	56.68757590	66.59845680	73.03310054	96.94704993	121.48259222	156.36709358	159.47196221	164.54834294	166.50831391	241.61343100	251.05328167	519.34556355	519.40198724	520.26719784	520.34341744	542.78807233	553.78487246	557.66846539	557.83872270	560.45191540	561.24093123	604.86904712	605.25031723
2.7523339894e+00	8.7609511890e-01	4.549516933771e-04	5.173380650710e-04	6.061570705585e-04	6.647997874222e-04	8.846006591513e-04	1.105951294941e-03	1.425331007176e-03	1.453572414953e-03	1.499140364183e-03	1.517051909572e-03	2.202221265186e-03	2.287384253358e-03	4.732628770828e-03	4.733136968400e-03	4.741029178309e-03	4.741717030040e-03	4.946720273854e-03	5.045937240645e-03	5.081855208501e-03	5.083391649393e-03	5.107250358216e-03	5.114369295403e-03	5.512016159984e-03	5.515451462504e-03	49.92517760	56.77129056	66.51804980	72.95334414	97.07370179	121.36412638	156.41199869	159.51113497	164.51163940	166.47720431	241.66585018	251.01140790	519.34597743	519.40174567	520.26781560	520.34329860	542.83980428	553.72760789	557.66914926	557.83775416	560.45594483	561.23715788	604.87385739	605.25083827
2.7562658951e+00	8.7734668335e-01	4.557531198091e-04	5.181007421206e-04	6.054240877114e-04	6.640728117541e-04	8.857544600047e-04	1.104871352443e-03	1.425739865073e-03	1.453929025579e-03	1.498805493489e-03	1.516768037940e-03	2.202698475077e-03	2.287002173673e-03	4.732632520117e-03	4.733134770130e-03	4.741034789134e-03	4.741715921514e-03	4.947192077163e-03	5.045415526271e-03	5.081861460331e-03	5.083382829590e-03	5.107287079803e-03	5.114334887323e-03	5.512059685639e-03	5.515456032379e-03	50.01312398	56.85498469	66.43761423	72.87356778	97.20031679	121.24561639	156.45686565	159.55026846	164.47489158	166.44605300	241.71821791	250.96947950	519.34638887	519.40150443	520.26843131	520.34317695	542.89157871	553.67035635	557.66983532	557.83678630	560.45997455	561.23338203	604.87863378	605.25133975
